case,tx_id,group_id,segment_index,group_segments,tx_time_ns,arrival_ns,sender,receiver,kind,app_source,app_id,hop_seq,ack_bits,dack_bits,decision,reason,boundary_distance_ns
ack,44,49,5,5,1690000028,1724021028,4,5,DATA,4,19,19,0,0,pass,none,-1
ack,45,50,1,1,1727961028,1750042028,1,5,ACK,0,0,7,127,0,pass,none,-1
ack,46,51,1,1,1742000028,1772721028,5,4,ACK,0,0,19,524280,7,pass,none,-1
ack,46,52,2,3,1742000028,1772721028,5,1,DATA,5,8,8,0,0,pass,none,-1
ack,46,52,3,3,1742000028,1772721028,5,1,DATA,5,9,9,0,0,pass,none,-1
ack,46,52,4,3,1742000028,1772721028,5,1,DATA,5,10,10,0,0,pass,none,-1
ack,47,53,1,1,1766961028,1789042028,1,5,ACK,0,0,7,127,0,pass,none,-1
ack,48,54,1,1,1794000028,1816081028,5,4,ACK,0,0,19,524280,7,pass,none,-1
ack,49,55,1,1,1805961028,1828042028,1,5,ACK,0,0,10,1023,0,pass,none,-1
ack,50,56,1,1,1844961028,1867042028,1,5,ACK,0,0,10,1023,0,pass,none,-1
ack,51,57,1,1,1883961028,1906042028,1,5,ACK,0,0,10,1023,0,pass,none,-1
ack,52,58,1,2,1885000028,1910381028,4,5,DATA,4,20,20,0,0,pass,none,-1
ack,52,58,2,2,1885000028,1910381028,4,5,DATA,4,21,21,0,0,pass,none,-1
ack,53,59,1,1,1922961028,1945042028,1,5,ACK,0,0,10,1023,0,pass,none,-1
ack,54,60,1,1,1937000028,1970601028,5,4,ACK,0,0,21,2097120,31,pass,none,-1
ack,54,61,2,4,1937000028,1970601028,5,1,DATA,5,11,11,0,0,pass,none,-1
ack,54,61,3,4,1937000028,1970601028,5,1,DATA,5,12,12,0,0,pass,none,-1
ack,54,61,4,4,1937000028,1970601028,5,1,DATA,5,13,13,0,0,pass,none,-1
ack,54,61,5,4,1937000028,1970601028,5,1,DATA,5,14,14,0,0,pass,none,-1
ack,55,62,1,1,1961961028,1984042028,1,5,ACK,0,0,10,1023,0,pass,none,-1
ack,56,63,1,1,2000961028,2023042028,1,5,ACK,0,0,14,16383,0,pass,none,-1
ack,57,64,1,1,2002000028,2024081028,5,4,ACK,0,0,21,2097120,31,pass,none,-1
ack,58,65,1,1,2039961028,2062042028,1,5,ACK,0,0,14,16383,0,pass,none,-1
ack,59,66,1,1,2078961028,2101042028,1,5,ACK,0,0,14,16383,0,pass,none,-1
ack,60,67,1,1,2117961028,2140042028,1,5,ACK,0,0,14,16383,0,pass,none,-1
ack,61,68,1,1,2145000028,2181481028,5,4,ACK,0,0,21,2097120,31,pass,none,-1
ack,61,69,2,5,2145000028,2181481028,5,1,DATA,5,15,15,0,0,pass,none,-1
ack,61,69,3,5,2145000028,2181481028,5,1,DATA,5,16,16,0,0,pass,none,-1
ack,61,69,4,5,2145000028,2181481028,5,1,DATA,4,1,17,0,0,pass,none,-1
ack,61,69,5,5,2145000028,2181481028,5,1,DATA,4,2,18,0,0,pass,none,-1
ack,61,69,6,5,2145000028,2181481028,5,1,DATA,4,3,19,0,0,pass,none,-1
ack,62,70,1,1,2156961028,2179042028,1,5,ACK,0,0,14,16383,0,pass,none,-1
ack,63,71,1,1,2195961028,2218042028,1,5,ACK,0,0,19,524287,0,pass,none,-1
ack,64,72,1,1,2197000028,2219081028,5,4,ACK,0,0,21,2097120,31,pass,none,-1
ack,65,73,1,1,2234961028,2257042028,1,5,ACK,0,0,19,524287,0,pass,none,-1
ack,66,74,1,1,2273961028,2296042028,1,5,ACK,0,0,19,524287,0,pass,none,-1
ack,67,75,1,1,2312961028,2335042028,1,5,ACK,0,0,19,524287,0,pass,none,-1
ack,68,76,1,1,2340000028,2382241028,5,4,ACK,0,0,21,2097120,31,pass,none,-1
ack,68,77,2,7,2340000028,2382241028,5,1,DATA,5,17,20,0,0,pass,none,-1
ack,68,77,3,7,2340000028,2382241028,5,1,DATA,4,4,21,0,0,pass,none,-1
ack,68,77,4,7,2340000028,2382241028,5,1,DATA,4,5,22,0,0,pass,none,-1
ack,68,77,5,7,2340000028,2382241028,5,1,DATA,5,18,23,0,0,pass,none,-1
ack,68,77,6,7,2340000028,2382241028,5,1,DATA,4,6,24,0,0,pass,none,-1
ack,68,77,7,7,2340000028,2382241028,5,1,DATA,4,7,25,0,0,pass,none,-1
ack,68,77,8,7,2340000028,2382241028,5,1,DATA,5,19,26,0,0,pass,none,-1
ack,69,78,1,1,2351961028,2374042028,1,5,ACK,0,0,19,524287,0,pass,none,-1
ack,70,79,1,1,2416961028,2439042028,1,5,ACK,0,0,26,67108863,0,pass,none,-1
ack,71,80,1,1,2455961028,2478042028,1,5,ACK,0,0,26,67108863,0,pass,none,-1
ack,72,81,1,1,2494961028,2517042028,1,5,ACK,0,0,26,67108863,0,pass,none,-1
ack,73,82,1,1,2533961028,2556042028,1,5,ACK,0,0,26,67108863,0,pass,none,-1
ack,74,83,1,1,2572961028,2595042028,1,5,ACK,0,0,26,67108863,0,pass,none,-1
ack,75,84,1,9,2574000028,2619541028,5,1,DATA,4,8,27,0,0,pass,none,-1
ack,75,84,2,9,2574000028,2619541028,5,1,DATA,4,9,28,0,0,pass,none,-1
ack,75,84,3,9,2574000028,2619541028,5,1,DATA,4,10,29,0,0,pass,none,-1
ack,75,84,4,9,2574000028,2619541028,5,1,DATA,5,20,30,0,0,pass,none,-1
ack,75,84,5,9,2574000028,2619541028,5,1,DATA,5,21,31,0,0,pass,none,-1
ack,75,84,6,9,2574000028,2619541028,5,1,DATA,4,11,32,0,0,pass,none,-1
ack,75,84,7,9,2574000028,2619541028,5,1,DATA,4,12,33,0,0,pass,none,-1
ack,75,84,8,9,2574000028,2619541028,5,1,DATA,4,13,34,0,0,pass,none,-1
ack,75,84,9,9,2574000028,2619541028,5,1,DATA,4,14,35,0,0,pass,none,-1
ack,76,85,1,1,2650961028,2673042028,1,5,ACK,0,0,35,34359738367,0,pass,none,-1
ack,77,86,1,1,2689961028,2712042028,1,5,ACK,0,0,35,34359738367,0,pass,none,-1
ack,78,87,1,1,2728961028,2751042028,1,5,ACK,0,0,35,34359738367,0,pass,none,-1
ack,79,88,1,1,2767961028,2790042028,1,5,ACK,0,0,35,34359738367,0,pass,none,-1
ack,80,89,1,1,2806961028,2829042028,1,5,ACK,0,0,35,34359738367,0,pass,none,-1
ack,81,90,1,8,2808000028,2850661028,5,1,DATA,4,15,36,0,0,pass,none,-1
ack,81,90,2,8,2808000028,2850661028,5,1,DATA,4,16,37,0,0,pass,none,-1
ack,81,90,3,8,2808000028,2850661028,5,1,DATA,4,17,38,0,0,pass,none,-1
ack,81,90,4,8,2808000028,2850661028,5,1,DATA,4,18,39,0,0,pass,none,-1
ack,81,90,5,8,2808000028,2850661028,5,1,DATA,4,19,40,0,0,pass,none,-1
ack,81,90,6,8,2808000028,2850661028,5,1,DATA,4,20,41,0,0,pass,none,-1
ack,81,90,7,8,2808000028,2850661028,5,1,DATA,4,21,42,0,0,pass,none,-1
ack,81,90,8,8,2808000028,2850661028,5,1,DATA,5,22,43,0,0,pass,none,-1
ack,82,91,1,1,2884961028,2907042028,1,5,ACK,0,0,43,8796093022207,0,pass,none,-1
ack,83,92,1,1,2923961028,2946042028,1,5,ACK,0,0,43,8796093022207,0,pass,none,-1
ack,84,93,1,1,2962961028,2985042028,1,5,ACK,0,0,43,8796093022207,0,pass,none,-1
ack,85,94,1,1,3001961028,3024042028,1,5,ACK,0,0,43,8796093022207,0,pass,none,-1
ack,86,95,1,1,3040961028,3063042028,1,5,ACK,0,0,43,8796093022207,0,pass,none,-1
ack,87,96,1,1,3133000028,3155501028,5,1,DATA,5,23,44,0,0,pass,none,-1
ack,88,97,1,1,3183961028,3206042028,1,5,ACK,0,0,44,17592186044415,0,pass,none,-1
ack,89,98,1,1,3222961028,3245042028,1,5,ACK,0,0,44,17592186044415,0,pass,none,-1
ack,90,99,1,1,3261961028,3284042028,1,5,ACK,0,0,44,17592186044415,0,pass,none,-1
ack,91,100,1,1,3300961028,3323042028,1,5,ACK,0,0,44,17592186044415,0,pass,none,-1
ack,92,101,1,1,3339961028,3362042028,1,5,ACK,0,0,44,17592186044415,0,pass,none,-1
ack,93,102,1,1,4134000028,4156501028,5,1,DATA,5,24,45,0,0,pass,none,-1
ack,94,103,1,1,4184961028,4207042028,1,5,ACK,0,0,45,35184372088831,0,pass,none,-1
ack,95,104,1,1,4223961028,4246042028,1,5,ACK,0,0,45,35184372088831,0,pass,none,-1
ack,96,105,1,1,4262961028,4285042028,1,5,ACK,0,0,45,35184372088831,0,pass,none,-1
ack,97,106,1,1,4301961028,4324042028,1,5,ACK,0,0,45,35184372088831,0,pass,none,-1
ack,98,107,1,1,4340961028,4363042028,1,5,ACK,0,0,45,35184372088831,0,pass,none,-1
ack,99,108,1,1,5135000028,5157501028,5,1,DATA,5,25,46,0,0,pass,none,-1
ack,100,109,1,1,5185961028,5208042028,1,5,ACK,0,0,46,70368744177663,0,pass,none,-1
ack,101,110,1,1,5224961028,5247042028,1,5,ACK,0,0,46,70368744177663,0,pass,none,-1
ack,102,111,1,1,5263961028,5286042028,1,5,ACK,0,0,46,70368744177663,0,pass,none,-1
ack,103,112,1,1,5302961028,5325042028,1,5,ACK,0,0,46,70368744177663,0,pass,none,-1
ack,104,113,1,1,5341961028,5364042028,1,5,ACK,0,0,46,70368744177663,0,pass,none,-1
ack,105,114,1,1,6136000028,6158501028,5,1,DATA,5,26,47,0,0,pass,none,-1
ack,106,115,1,1,6186961028,6209042028,1,5,ACK,0,0,47,140737488355327,0,pass,none,-1
ack,107,116,1,1,6225961028,6248042028,1,5,ACK,0,0,47,140737488355327,0,pass,none,-1
ack,108,117,1,1,6264961028,6287042028,1,5,ACK,0,0,47,140737488355327,0,pass,none,-1
ack,109,118,1,1,6303961028,6326042028,1,5,ACK,0,0,47,140737488355327,0,pass,none,-1
ack,110,119,1,1,6342961028,6365042028,1,5,ACK,0,0,47,140737488355327,0,pass,none,-1
ack,111,120,1,1,7137000028,7159501028,5,1,DATA,5,27,48,0,0,pass,none,-1
ack,112,121,1,1,7187961028,7210042028,1,5,ACK,0,0,48,281474976710655,0,pass,none,-1
ack,113,122,1,1,7226961028,7249042028,1,5,ACK,0,0,48,281474976710655,0,pass,none,-1
ack,114,123,1,1,7265961028,7288042028,1,5,ACK,0,0,48,281474976710655,0,pass,none,-1
ack,115,124,1,1,7304961028,7327042028,1,5,ACK,0,0,48,281474976710655,0,pass,none,-1
ack,116,125,1,1,7343961028,7366042028,1,5,ACK,0,0,48,281474976710655,0,pass,none,-1
ack,117,126,1,1,8138000028,8160501028,5,1,DATA,5,28,49,0,0,pass,none,-1
ack,118,127,1,1,8188961028,8211042028,1,5,ACK,0,0,49,562949953421311,0,pass,none,-1
ack,119,128,1,1,8227961028,8250042028,1,5,ACK,0,0,49,562949953421311,0,pass,none,-1
ack,120,129,1,1,8266961028,8289042028,1,5,ACK,0,0,49,562949953421311,0,pass,none,-1
ack,121,130,1,1,8305961028,8328042028,1,5,ACK,0,0,49,562949953421311,0,pass,none,-1
ack,122,131,1,1,8344961028,8367042028,1,5,ACK,0,0,49,562949953421311,0,pass,none,-1
ack,123,132,1,1,9139000028,9161501028,5,1,DATA,5,29,50,0,0,pass,none,-1
ack,124,133,1,1,9189961028,9212042028,1,5,ACK,0,0,50,1125899906842623,0,pass,none,-1
ack,125,134,1,1,9228961028,9251042028,1,5,ACK,0,0,50,1125899906842623,0,pass,none,-1
ack,126,135,1,1,9267961028,9290042028,1,5,ACK,0,0,50,1125899906842623,0,pass,none,-1
ack,127,136,1,1,9306961028,9329042028,1,5,ACK,0,0,50,1125899906842623,0,pass,none,-1
ack,128,137,1,1,9345961028,9368042028,1,5,ACK,0,0,50,1125899906842623,0,pass,none,-1
ack,129,138,1,1,10140000028,10162501028,5,1,DATA,5,30,51,0,0,pass,none,-1
ack,130,139,1,1,10190961028,10213042028,1,5,ACK,0,0,51,2251799813685247,0,pass,none,-1
ack,131,140,1,1,10229961028,10252042028,1,5,ACK,0,0,51,2251799813685247,0,pass,none,-1
ack,132,141,1,1,10268961028,10291042028,1,5,ACK,0,0,51,2251799813685247,0,pass,none,-1
ack,133,142,1,1,10307961028,10330042028,1,5,ACK,0,0,51,2251799813685247,0,pass,none,-1
ack,134,143,1,1,10346961028,10369042028,1,5,ACK,0,0,51,2251799813685247,0,pass,none,-1
ack,135,144,1,1,11141000028,11163501028,5,1,DATA,5,31,52,0,0,pass,none,-1
ack,136,145,1,1,11191961028,11214042028,1,5,ACK,0,0,52,4503599627370495,0,pass,none,-1
ack,137,146,1,1,11230961028,11253042028,1,5,ACK,0,0,52,4503599627370495,0,pass,none,-1
ack,138,147,1,1,11269961028,11292042028,1,5,ACK,0,0,52,4503599627370495,0,pass,none,-1
ack,139,148,1,1,11308961028,11331042028,1,5,ACK,0,0,52,4503599627370495,0,pass,none,-1
ack,140,149,1,1,11347961028,11370042028,1,5,ACK,0,0,52,4503599627370495,0,pass,none,-1
ack,141,150,1,1,12142000028,12164501028,5,1,DATA,5,32,53,0,0,pass,none,-1
ack,142,151,1,1,12192961028,12215042028,1,5,ACK,0,0,53,9007199254740991,0,pass,none,-1
ack,143,152,1,1,12231961028,12254042028,1,5,ACK,0,0,53,9007199254740991,0,pass,none,-1
ack,144,153,1,1,12270961028,12293042028,1,5,ACK,0,0,53,9007199254740991,0,pass,none,-1
ack,145,154,1,1,12309961028,12332042028,1,5,ACK,0,0,53,9007199254740991,0,pass,none,-1
ack,146,155,1,1,12348961028,12371042028,1,5,ACK,0,0,53,9007199254740991,0,pass,none,-1
ack,147,156,1,1,13143000028,13165501028,5,1,DATA,5,33,54,0,0,pass,none,-1
ack,148,157,1,1,13193961028,13216042028,1,5,ACK,0,0,54,18014398509481983,0,pass,none,-1
ack,149,158,1,1,13232961028,13255042028,1,5,ACK,0,0,54,18014398509481983,0,pass,none,-1
ack,150,159,1,1,13271961028,13294042028,1,5,ACK,0,0,54,18014398509481983,0,pass,none,-1
ack,151,160,1,1,13310961028,13333042028,1,5,ACK,0,0,54,18014398509481983,0,pass,none,-1
ack,152,161,1,1,13349961028,13372042028,1,5,ACK,0,0,54,18014398509481983,0,pass,none,-1
ack,153,162,1,1,14131000028,14153501028,5,1,DATA,5,34,55,0,0,pass,none,-1
ack,154,163,1,1,14181961028,14204042028,1,5,ACK,0,0,55,36028797018963967,0,pass,none,-1
ack,155,164,1,1,14220961028,14243042028,1,5,ACK,0,0,55,36028797018963967,0,pass,none,-1
ack,156,165,1,1,14259961028,14282042028,1,5,ACK,0,0,55,36028797018963967,0,pass,none,-1
ack,157,166,1,1,14298961028,14321042028,1,5,ACK,0,0,55,36028797018963967,0,pass,none,-1
ack,158,167,1,1,14337961028,14360042028,1,5,ACK,0,0,55,36028797018963967,0,pass,none,-1
ack,159,168,1,1,15132000028,15154501028,5,1,DATA,5,35,56,0,0,pass,none,-1
ack,160,169,1,1,15182961028,15205042028,1,5,ACK,0,0,56,72057594037927935,0,pass,none,-1
ack,161,170,1,1,15221961028,15244042028,1,5,ACK,0,0,56,72057594037927935,0,pass,none,-1
ack,162,171,1,1,15260961028,15283042028,1,5,ACK,0,0,56,72057594037927935,0,pass,none,-1
ack,163,172,1,1,15299961028,15322042028,1,5,ACK,0,0,56,72057594037927935,0,pass,none,-1
ack,164,173,1,1,15338961028,15361042028,1,5,ACK,0,0,56,72057594037927935,0,pass,none,-1
ack,165,174,1,1,16133000028,16155501028,5,1,DATA,5,36,57,0,0,pass,none,-1
ack,166,175,1,1,16183961028,16206042028,1,5,ACK,0,0,57,144115188075855871,0,pass,none,-1
ack,167,176,1,1,16222961028,16245042028,1,5,ACK,0,0,57,144115188075855871,0,pass,none,-1
ack,168,177,1,1,16261961028,16284042028,1,5,ACK,0,0,57,144115188075855871,0,pass,none,-1
ack,169,178,1,1,16300961028,16323042028,1,5,ACK,0,0,57,144115188075855871,0,pass,none,-1
ack,170,179,1,1,16339961028,16362042028,1,5,ACK,0,0,57,144115188075855871,0,pass,none,-1
ack,171,180,1,1,17134000028,17156501028,5,1,DATA,5,37,58,0,0,pass,none,-1
ack,172,181,1,1,17184961028,17207042028,1,5,ACK,0,0,58,288230376151711743,0,pass,none,-1
ack,173,182,1,1,17223961028,17246042028,1,5,ACK,0,0,58,288230376151711743,0,pass,none,-1
ack,174,183,1,1,17262961028,17285042028,1,5,ACK,0,0,58,288230376151711743,0,pass,none,-1
ack,175,184,1,1,17301961028,17324042028,1,5,ACK,0,0,58,288230376151711743,0,pass,none,-1
ack,176,185,1,1,17340961028,17363042028,1,5,ACK,0,0,58,288230376151711743,0,pass,none,-1
ack,177,186,1,1,18135000028,18157501028,5,1,DATA,5,38,59,0,0,pass,none,-1
ack,178,187,1,1,18185961028,18208042028,1,5,ACK,0,0,59,576460752303423487,0,pass,none,-1
ack,179,188,1,1,18224961028,18247042028,1,5,ACK,0,0,59,576460752303423487,0,pass,none,-1
ack,180,189,1,1,18263961028,18286042028,1,5,ACK,0,0,59,576460752303423487,0,pass,none,-1
ack,181,190,1,1,18302961028,18325042028,1,5,ACK,0,0,59,576460752303423487,0,pass,none,-1
ack,182,191,1,1,18341961028,18364042028,1,5,ACK,0,0,59,576460752303423487,0,pass,none,-1
ack,183,192,1,1,19136000028,19158501028,5,1,DATA,5,39,60,0,0,pass,none,-1
ack,184,193,1,1,19186961028,19209042028,1,5,ACK,0,0,60,1152921504606846975,0,pass,none,-1
ack,185,194,1,1,19225961028,19248042028,1,5,ACK,0,0,60,1152921504606846975,0,pass,none,-1
ack,186,195,1,1,19264961028,19287042028,1,5,ACK,0,0,60,1152921504606846975,0,pass,none,-1
ack,187,196,1,1,19303961028,19326042028,1,5,ACK,0,0,60,1152921504606846975,0,pass,none,-1
ack,188,197,1,1,19342961028,19365042028,1,5,ACK,0,0,60,1152921504606846975,0,pass,none,-1
ack,189,198,1,1,20137000028,20159501028,5,1,DATA,5,40,61,0,0,pass,none,-1
ack,190,199,1,1,20187961028,20210042028,1,5,ACK,0,0,61,2305843009213693951,0,pass,none,-1
ack,191,200,1,1,20226961028,20249042028,1,5,ACK,0,0,61,2305843009213693951,0,pass,none,-1
ack,192,201,1,1,20265961028,20288042028,1,5,ACK,0,0,61,2305843009213693951,0,pass,none,-1
ack,193,202,1,1,20304961028,20327042028,1,5,ACK,0,0,61,2305843009213693951,0,pass,none,-1
ack,194,203,1,1,20343961028,20366042028,1,5,ACK,0,0,61,2305843009213693951,0,pass,none,-1
ack,195,204,1,1,21138000028,21160501028,5,1,DATA,5,41,62,0,0,pass,none,-1
ack,196,205,1,1,21188961028,21211042028,1,5,ACK,0,0,62,4611686018427387903,0,pass,none,-1
ack,197,206,1,1,21227961028,21250042028,1,5,ACK,0,0,62,4611686018427387903,0,pass,none,-1
ack,198,207,1,1,21266961028,21289042028,1,5,ACK,0,0,62,4611686018427387903,0,pass,none,-1
ack,199,208,1,1,21305961028,21328042028,1,5,ACK,0,0,62,4611686018427387903,0,pass,none,-1
ack,200,209,1,1,21344961028,21367042028,1,5,ACK,0,0,62,4611686018427387903,0,pass,none,-1
ack,201,210,1,3,21879000028,21907261028,4,5,DATA,4,22,22,0,0,pass,none,-1
ack,201,210,2,3,21879000028,21907261028,4,5,DATA,4,23,23,0,0,pass,none,-1
ack,201,210,3,3,21879000028,21907261028,4,5,DATA,4,24,24,0,0,pass,none,-1
ack,202,211,1,1,22048000028,22081601028,5,4,ACK,0,0,24,16776967,248,pass,none,-1
ack,202,212,2,4,22048000028,22081601028,5,1,DATA,4,22,63,0,0,pass,none,-1
ack,202,212,3,4,22048000028,22081601028,5,1,DATA,4,23,64,0,0,pass,none,-1
ack,202,212,4,4,22048000028,22081601028,5,1,DATA,4,24,65,0,0,pass,none,-1
ack,202,212,5,4,22048000028,22081601028,5,1,DATA,5,42,66,0,0,pass,none,-1
ack,203,213,1,6,22087000028,22123901028,4,5,DATA,4,25,25,0,0,pass,none,-1
ack,203,213,2,6,22087000028,22123901028,4,5,DATA,4,26,26,0,0,pass,none,-1
ack,203,213,3,6,22087000028,22123901028,4,5,DATA,4,27,27,0,0,pass,none,-1
ack,203,213,4,6,22087000028,22123901028,4,5,DATA,4,28,28,0,0,pass,none,-1
ack,203,213,5,6,22087000028,22123901028,4,5,DATA,4,29,29,0,0,pass,none,-1
ack,203,213,6,6,22087000028,22123901028,4,5,DATA,4,30,30,0,0,pass,none,-1
ack,204,214,1,1,22100000028,22122081028,5,4,ACK,0,0,24,16776967,248,pass,none,-1
ack,205,215,1,1,22111961028,22134042028,1,5,ACK,0,0,66,18446744073709551615,0,pass,none,-1
ack,206,216,1,1,22150961028,22173042028,1,5,ACK,0,0,66,18446744073709551615,0,pass,none,-1
ack,207,217,1,1,22189961028,22212042028,1,5,ACK,0,0,66,18446744073709551615,0,pass,none,-1
ack,208,218,1,1,22228961028,22251042028,1,5,ACK,0,0,66,18446744073709551615,0,pass,none,-1
ack,209,219,1,1,22243000028,22282361028,5,4,ACK,0,0,30,1073725951,15872,pass,none,-1
ack,209,220,2,6,22243000028,22282361028,5,1,DATA,4,25,67,0,0,pass,none,-1
ack,209,220,3,6,22243000028,22282361028,5,1,DATA,4,26,68,0,0,pass,none,-1
ack,209,220,4,6,22243000028,22282361028,5,1,DATA,4,27,69,0,0,pass,none,-1
ack,209,220,5,6,22243000028,22282361028,5,1,DATA,4,28,70,0,0,pass,none,-1
ack,209,220,6,6,22243000028,22282361028,5,1,DATA,4,29,71,0,0,pass,none,-1
ack,209,220,7,6,22243000028,22282361028,5,1,DATA,4,30,72,0,0,pass,none,-1
ack,210,221,1,1,22267961028,22290042028,1,5,ACK,0,0,66,18446744073709551615,0,pass,none,-1
ack,211,222,1,1,22306961028,22329042028,1,5,ACK,0,0,72,18446744073709551615,0,pass,none,-1
ack,212,223,1,1,22308000028,22330081028,5,4,ACK,0,0,30,1073725951,15872,pass,none,-1
ack,213,224,1,1,22345961028,22368042028,1,5,ACK,0,0,72,18446744073709551615,0,pass,none,-1
ack,214,225,1,1,22384961028,22407042028,1,5,ACK,0,0,72,18446744073709551615,0,pass,none,-1
ack,215,226,1,8,22399000028,22441661028,4,5,DATA,4,31,31,0,0,pass,none,-1
ack,215,226,2,8,22399000028,22441661028,4,5,DATA,4,32,32,0,0,pass,none,-1
ack,215,226,3,8,22399000028,22441661028,4,5,DATA,4,33,33,0,0,pass,none,-1
ack,215,226,4,8,22399000028,22441661028,4,5,DATA,4,34,34,0,0,pass,none,-1
ack,215,226,5,8,22399000028,22441661028,4,5,DATA,4,35,35,0,0,pass,none,-1
ack,215,226,6,8,22399000028,22441661028,4,5,DATA,4,36,36,0,0,pass,none,-1
ack,215,226,7,8,22399000028,22441661028,4,5,DATA,4,37,37,0,0,pass,none,-1
ack,215,226,8,8,22399000028,22441661028,4,5,DATA,4,38,38,0,0,pass,none,-1
ack,216,227,1,1,22423961028,22446042028,1,5,ACK,0,0,72,18446744073709551615,0,pass,none,-1
ack,217,228,1,1,22451000028,22496121028,5,4,ACK,0,0,38,274873843711,4063232,pass,none,-1
ack,217,229,2,8,22451000028,22496121028,5,1,DATA,4,31,73,0,0,pass,none,-1
ack,217,229,3,8,22451000028,22496121028,5,1,DATA,4,32,74,0,0,pass,none,-1
ack,217,229,4,8,22451000028,22496121028,5,1,DATA,4,33,75,0,0,pass,none,-1
ack,217,229,5,8,22451000028,22496121028,5,1,DATA,4,34,76,0,0,pass,none,-1
ack,217,229,6,8,22451000028,22496121028,5,1,DATA,4,35,77,0,0,pass,none,-1
ack,217,229,7,8,22451000028,22496121028,5,1,DATA,4,36,78,0,0,pass,none,-1
ack,217,229,8,8,22451000028,22496121028,5,1,DATA,4,37,79,0,0,pass,none,-1
ack,217,229,9,8,22451000028,22496121028,5,1,DATA,4,38,80,0,0,pass,none,-1
ack,218,230,1,1,22462961028,22485042028,1,5,ACK,0,0,72,18446744073709551615,0,pass,none,-1
ack,219,231,1,1,22516000028,22538081028,5,4,ACK,0,0,38,274873843711,4063232,pass,none,-1
ack,220,232,1,1,22527961028,22550042028,1,5,ACK,0,0,80,18446744073709551615,0,pass,none,-1
ack,221,233,1,1,22566961028,22589042028,1,5,ACK,0,0,80,18446744073709551615,0,pass,none,-1
ack,222,234,1,1,22605961028,22628042028,1,5,ACK,0,0,80,18446744073709551615,0,pass,none,-1
ack,223,235,1,4,22607000028,22638141028,4,5,DATA,4,39,39,0,0,pass,none,-1
ack,223,235,2,4,22607000028,22638141028,4,5,DATA,4,40,40,0,0,pass,none,-1
ack,223,235,3,4,22607000028,22638141028,4,5,DATA,4,41,41,0,0,pass,none,-1
ack,223,235,4,4,22607000028,22638141028,4,5,DATA,4,42,42,0,0,pass,none,-1
ack,224,236,1,1,22644961028,22667042028,1,5,ACK,0,0,80,18446744073709551615,0,pass,none,-1
ack,225,237,1,1,22659000028,22692601028,5,4,ACK,0,0,42,4397981499391,65011712,pass,none,-1
ack,225,238,2,4,22659000028,22692601028,5,1,DATA,4,39,81,0,0,pass,none,-1
ack,225,238,3,4,22659000028,22692601028,5,1,DATA,4,40,82,0,0,pass,none,-1
ack,225,238,4,4,22659000028,22692601028,5,1,DATA,4,41,83,0,0,pass,none,-1
ack,225,238,5,4,22659000028,22692601028,5,1,DATA,4,42,84,0,0,pass,none,-1
ack,226,239,1,1,22683961028,22706042028,1,5,ACK,0,0,80,18446744073709551615,0,pass,none,-1
ack,227,240,1,1,22711000028,22733081028,5,4,ACK,0,0,42,4397981499391,65011712,pass,none,-1
ack,228,241,1,1,22722961028,22745042028,1,5,ACK,0,0,84,18446744073709551615,0,pass,none,-1
ack,229,242,1,1,22761961028,22784042028,1,5,ACK,0,0,84,18446744073709551615,0,pass,none,-1
ack,230,243,1,1,22800961028,22823042028,1,5,ACK,0,0,84,18446744073709551615,0,pass,none,-1
ack,231,244,1,1,22839961028,22862042028,1,5,ACK,0,0,84,18446744073709551615,0,pass,none,-1
ack,232,245,1,1,22854000028,22876081028,5,4,ACK,0,0,42,4397981499391,65011712,pass,none,-1
ack,233,246,1,1,22878961028,22901042028,1,5,ACK,0,0,84,18446744073709551615,0,pass,none,-1
ack,234,247,1,1,22893000028,22915081028,5,4,ACK,0,0,42,4397981499391,65011712,pass,none,-1
ack,235,248,1,1,23036000028,23060961028,5,4,ACK,0,0,42,4397981499391,65011712,pass,none,-1
ack,235,249,2,1,23036000028,23060961028,5,1,DATA,5,43,85,0,0,pass,none,-1
ack,236,250,1,1,23086961028,23109042028,1,5,ACK,0,0,85,18446744073709551615,0,pass,none,-1
ack,237,251,1,1,23114000028,23136501028,4,5,DATA,4,43,43,0,0,pass,none,-1
ack,238,252,1,1,23125961028,23148042028,1,5,ACK,0,0,85,18446744073709551615,0,pass,none,-1
ack,239,253,1,1,23164961028,23187042028,1,5,ACK,0,0,85,18446744073709551615,0,pass,none,-1
ack,240,254,1,1,23203961028,23226042028,1,5,ACK,0,0,85,18446744073709551615,0,pass,none,-1
ack,241,255,1,1,23242961028,23265042028,1,5,ACK,0,0,85,18446744073709551615,0,pass,none,-1
ack,242,256,1,1,23270000028,23294961028,5,4,ACK,0,0,43,8795962998783,130023424,pass,none,-1
ack,242,257,2,1,23270000028,23294961028,5,1,DATA,4,43,86,0,0,pass,none,-1
ack,243,258,1,1,23309000028,23331081028,5,4,ACK,0,0,43,8795962998783,130023424,pass,none,-1
ack,244,259,1,1,23320961028,23343042028,1,5,ACK,0,0,86,18446744073709551615,0,pass,none,-1
ack,245,260,1,1,23359961028,23382042028,1,5,ACK,0,0,86,18446744073709551615,0,pass,none,-1
ack,246,261,1,1,23398961028,23421042028,1,5,ACK,0,0,86,18446744073709551615,0,pass,none,-1
